hlpi_name,year,hlpi,nzhec,nzhec_name,nzhec_short,level,weight,nzhec1,nzhec1_name,nzhec1_short,exp_pw,eqv_exp_pw
Beneficiary,2008,benef,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,6.7,2,Alcoholic beverages and tobacco,Alcohol and tobacco,32.47,20.33
Beneficiary,2008,benef,2.1,Alcoholic beverages,Alcohol,subgroup,2.5,2,Alcoholic beverages and tobacco,Alcohol and tobacco,12.12,7.59
Beneficiary,2008,benef,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,4.1,2,Alcoholic beverages and tobacco,Alcohol and tobacco,19.87,12.44
Beneficiary,2008,benef,3,Clothing and footwear,Clothing and footwear,group,1.8,3,Clothing and footwear,Clothing and footwear,8.72,5.46
Beneficiary,2008,benef,3.1,Clothing,Clothing,subgroup,1.4,3,Clothing and footwear,Clothing and footwear,6.78,4.25
Beneficiary,2008,benef,3.2,Footwear,Footwear,subgroup,0.4,3,Clothing and footwear,Clothing and footwear,1.94,1.21
Beneficiary,2008,benef,4,Housing and household utilities,Housing,group,33.3,4,Housing and household utilities,Housing,161.38,101.06
Beneficiary,2008,benef,4.1,Actual rentals for housing,Rent,subgroup,22.7,4,Housing and household utilities,Housing,110.01,68.89
Beneficiary,2008,benef,4.3,Property maintenance,Property maintenance,subgroup,1.1,4,Housing and household utilities,Housing,5.33,3.34
Beneficiary,2008,benef,4.4,Property rates and related services,Property rates,subgroup,2.9,4,Housing and household utilities,Housing,14.05,8.8
Beneficiary,2008,benef,4.5,Household energy,Household energy,subgroup,6.6,4,Housing and household utilities,Housing,31.99,20.03
Beneficiary,2008,benef,5,Household contents and services,Contents and services,group,3.1,5,Household contents and services,Contents and services,15.02,9.41
Beneficiary,2008,benef,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,1.1,5,Household contents and services,Contents and services,5.33,3.34
Beneficiary,2008,benef,5.2,Household textiles,Textiles,subgroup,0.2,5,Household contents and services,Contents and services,0.97,0.61
Beneficiary,2008,benef,5.3,Household appliances,Appliances,subgroup,0.7,5,Household contents and services,Contents and services,3.39,2.12
Beneficiary,2008,benef,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,0.2,5,Household contents and services,Contents and services,0.97,0.61
Beneficiary,2008,benef,5.5,Tools and equipment for house and garden,Tools,subgroup,0.2,5,Household contents and services,Contents and services,0.97,0.61
Beneficiary,2008,benef,5.6,Other household supplies and services,Other supplies and services,subgroup,0.7,5,Household contents and services,Contents and services,3.39,2.12
Beneficiary,2008,benef,6,Health,Health,group,2.7,6,Health,Health,13.09,8.19
Beneficiary,2008,benef,6.1,"Medical products, appliances and equipment",Medical products,subgroup,0.7,6,Health,Health,3.39,2.12
Beneficiary,2008,benef,6.2,Out-patient services,Out-patient services,subgroup,1.8,6,Health,Health,8.72,5.46
Beneficiary,2008,benef,6.3,Hospital services,Hospital services,subgroup,0.2,6,Health,Health,0.97,0.61
Beneficiary,2008,benef,7,Transport,Transport,group,10,7,Transport,Transport,48.46,30.35
Beneficiary,2008,benef,7.1,Purchase of vehicles,Vehicles,subgroup,1.1,7,Transport,Transport,5.33,3.34
Beneficiary,2008,benef,7.2,Private transport supplies and services,Private transport supplies,subgroup,8.1,7,Transport,Transport,39.26,24.58
Beneficiary,2008,benef,7.3,Passenger transport services,Passenger transport,subgroup,0.8,7,Transport,Transport,3.88,2.43
Beneficiary,2008,benef,8,Communication,Communication,group,3.5,8,Communication,Communication,16.96,10.62
Beneficiary,2008,benef,8.1,Postal services,Postal services,subgroup,0.1,8,Communication,Communication,0.48,0.3
Beneficiary,2008,benef,8.2,Telecommunication equipment,Telecommunication equip,subgroup,0.3,8,Communication,Communication,1.45,0.91
Beneficiary,2008,benef,8.3,Telecommunication services,Telecommunication services,subgroup,3.1,8,Communication,Communication,15.02,9.41
Beneficiary,2008,benef,9,Recreation and culture,Recreation and culture,group,5.7,9,Recreation and culture,Recreation and culture,27.62,17.3
Beneficiary,2008,benef,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,1.4,9,Recreation and culture,Recreation and culture,6.78,4.25
Beneficiary,2008,benef,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0,9,Recreation and culture,Recreation and culture,0,0
Beneficiary,2008,benef,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,1.2,9,Recreation and culture,Recreation and culture,5.82,3.64
Beneficiary,2008,benef,9.4,Recreational and cultural services,Rec & cultural services,subgroup,1.8,9,Recreation and culture,Recreation and culture,8.72,5.46
Beneficiary,2008,benef,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,1,9,Recreation and culture,Recreation and culture,4.85,3.03
Beneficiary,2008,benef,9.6,Accommodation services,Accomodation,subgroup,0.2,9,Recreation and culture,Recreation and culture,0.97,0.61
Beneficiary,2008,benef,9.7,Package holidays,Package holidays,subgroup,0.1,9,Recreation and culture,Recreation and culture,0.48,0.3
Beneficiary,2008,benef,10,Education,Education,group,1.3,10,Education,Education,6.3,3.95
Beneficiary,2008,benef,10.1,Early childhood education,Early childhood education,subgroup,0.1,10,Education,Education,0.48,0.3
Beneficiary,2008,benef,10.2,Primary and secondary education,Primary/secondary education,subgroup,0.5,10,Education,Education,2.42,1.52
Beneficiary,2008,benef,10.3,Tertiary and other post school education,Tertiary education,subgroup,0.6,10,Education,Education,2.91,1.82
Beneficiary,2008,benef,10.4,Other educational fees,Other education,subgroup,0.1,10,Education,Education,0.48,0.3
Beneficiary,2008,benef,11,Miscellaneous goods and services,Miscellaneous,group,8.4,11,Miscellaneous goods and services,Miscellaneous,40.71,25.49
Beneficiary,2008,benef,11.1,Personal care,Personal care,subgroup,1.8,11,Miscellaneous goods and services,Miscellaneous,8.72,5.46
Beneficiary,2008,benef,11.3,Personal effects,Personal effects,subgroup,0.2,11,Miscellaneous goods and services,Miscellaneous,0.97,0.61
Beneficiary,2008,benef,11.4,Insurance,Insurance,subgroup,2.6,11,Miscellaneous goods and services,Miscellaneous,12.6,7.89
Beneficiary,2008,benef,11.5,Credit services,Credit services,subgroup,0.7,11,Miscellaneous goods and services,Miscellaneous,3.39,2.12
Beneficiary,2008,benef,11.6,Other miscellaneous services,Miscellaneous services,subgroup,3.2,11,Miscellaneous goods and services,Miscellaneous,15.51,9.71
Beneficiary,2008,benef,13,Other expenditure,Interest,group,5.3,13,Other expenditure,Interest,25.69,16.08
Beneficiary,2008,benef,13.1,Interest payments,Interest,subgroup,5.3,13,Other expenditure,Interest,25.69,16.08
Beneficiary,2011,benef,1,Food,Food,group,19,1,Food,Food,100.59,60.8
Beneficiary,2011,benef,1.1,Fruit and vegetables,Fruit & veg,subgroup,2.4,1,Food,Food,12.71,7.68
Beneficiary,2011,benef,1.2,"Meat, poultry and fish",Meat,subgroup,3.4,1,Food,Food,18,10.88
Beneficiary,2011,benef,1.3,Grocery food,Grocery food,subgroup,8.6,1,Food,Food,45.53,27.52
Beneficiary,2011,benef,1.4,Non-alcoholic beverages,Soft drinks,subgroup,2.3,1,Food,Food,12.18,7.36
Beneficiary,2011,benef,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,2.3,1,Food,Food,12.18,7.36
Beneficiary,2011,benef,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,6.8,2,Alcoholic beverages and tobacco,Alcohol and tobacco,36,21.76
Beneficiary,2011,benef,2.1,Alcoholic beverages,Alcohol,subgroup,2.3,2,Alcoholic beverages and tobacco,Alcohol and tobacco,12.18,7.36
Beneficiary,2011,benef,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,4.5,2,Alcoholic beverages and tobacco,Alcohol and tobacco,23.82,14.4
Beneficiary,2011,benef,3,Clothing and footwear,Clothing and footwear,group,1.7,3,Clothing and footwear,Clothing and footwear,9,5.44
Beneficiary,2011,benef,3.1,Clothing,Clothing,subgroup,1.2,3,Clothing and footwear,Clothing and footwear,6.35,3.84
Beneficiary,2011,benef,3.2,Footwear,Footwear,subgroup,0.5,3,Clothing and footwear,Clothing and footwear,2.65,1.6
Beneficiary,2011,benef,4,Housing and household utilities,Housing,group,37.5,4,Housing and household utilities,Housing,198.53,119.99
Beneficiary,2011,benef,4.1,Actual rentals for housing,Rent,subgroup,27,4,Housing and household utilities,Housing,142.94,86.4
Beneficiary,2011,benef,4.3,Property maintenance,Property maintenance,subgroup,0.5,4,Housing and household utilities,Housing,2.65,1.6
Beneficiary,2011,benef,4.4,Property rates and related services,Property rates,subgroup,2.3,4,Housing and household utilities,Housing,12.18,7.36
Beneficiary,2011,benef,4.5,Household energy,Household energy,subgroup,7.7,4,Housing and household utilities,Housing,40.76,24.64
Beneficiary,2011,benef,5,Household contents and services,Contents and services,group,2.6,5,Household contents and services,Contents and services,13.76,8.32
Beneficiary,2011,benef,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,0.5,5,Household contents and services,Contents and services,2.65,1.6
Beneficiary,2011,benef,5.2,Household textiles,Textiles,subgroup,0.1,5,Household contents and services,Contents and services,0.53,0.32
Beneficiary,2011,benef,5.3,Household appliances,Appliances,subgroup,0.7,5,Household contents and services,Contents and services,3.71,2.24
Beneficiary,2011,benef,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,0.1,5,Household contents and services,Contents and services,0.53,0.32
Beneficiary,2011,benef,5.5,Tools and equipment for house and garden,Tools,subgroup,0.4,5,Household contents and services,Contents and services,2.12,1.28
Beneficiary,2011,benef,5.6,Other household supplies and services,Other supplies and services,subgroup,0.7,5,Household contents and services,Contents and services,3.71,2.24
Beneficiary,2011,benef,6,Health,Health,group,3.2,6,Health,Health,16.94,10.24
Beneficiary,2011,benef,6.1,"Medical products, appliances and equipment",Medical products,subgroup,0.8,6,Health,Health,4.24,2.56
Beneficiary,2011,benef,6.2,Out-patient services,Out-patient services,subgroup,2.2,6,Health,Health,11.65,7.04
Beneficiary,2011,benef,6.3,Hospital services,Hospital services,subgroup,0.2,6,Health,Health,1.06,0.64
Beneficiary,2011,benef,7,Transport,Transport,group,9.9,7,Transport,Transport,52.41,31.68
Beneficiary,2011,benef,7.1,Purchase of vehicles,Vehicles,subgroup,1.2,7,Transport,Transport,6.35,3.84
Beneficiary,2011,benef,7.2,Private transport supplies and services,Private transport supplies,subgroup,7.5,7,Transport,Transport,39.71,24
Beneficiary,2011,benef,7.3,Passenger transport services,Passenger transport,subgroup,1.2,7,Transport,Transport,6.35,3.84
Beneficiary,2011,benef,8,Communication,Communication,group,3.9,8,Communication,Communication,20.65,12.48
Beneficiary,2011,benef,8.1,Postal services,Postal services,subgroup,0.1,8,Communication,Communication,0.53,0.32
Beneficiary,2011,benef,8.2,Telecommunication equipment,Telecommunication equip,subgroup,0.2,8,Communication,Communication,1.06,0.64
Beneficiary,2011,benef,8.3,Telecommunication services,Telecommunication services,subgroup,3.6,8,Communication,Communication,19.06,11.52
Beneficiary,2011,benef,9,Recreation and culture,Recreation and culture,group,4.7,9,Recreation and culture,Recreation and culture,24.88,15.04
Beneficiary,2011,benef,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,1.1,9,Recreation and culture,Recreation and culture,5.82,3.52
Beneficiary,2011,benef,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0,9,Recreation and culture,Recreation and culture,0,0
Beneficiary,2011,benef,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,1.4,9,Recreation and culture,Recreation and culture,7.41,4.48
Beneficiary,2011,benef,9.4,Recreational and cultural services,Rec & cultural services,subgroup,1.3,9,Recreation and culture,Recreation and culture,6.88,4.16
Beneficiary,2011,benef,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,0.6,9,Recreation and culture,Recreation and culture,3.18,1.92
Beneficiary,2011,benef,9.6,Accommodation services,Accomodation,subgroup,0.1,9,Recreation and culture,Recreation and culture,0.53,0.32
Beneficiary,2011,benef,9.7,Package holidays,Package holidays,subgroup,0.1,9,Recreation and culture,Recreation and culture,0.53,0.32
Beneficiary,2011,benef,10,Education,Education,group,1.6,10,Education,Education,8.47,5.12
Beneficiary,2011,benef,10.1,Early childhood education,Early childhood education,subgroup,0.2,10,Education,Education,1.06,0.64
Beneficiary,2011,benef,10.2,Primary and secondary education,Primary/secondary education,subgroup,0.2,10,Education,Education,1.06,0.64
Beneficiary,2011,benef,10.3,Tertiary and other post school education,Tertiary education,subgroup,1.2,10,Education,Education,6.35,3.84
Beneficiary,2011,benef,10.4,Other educational fees,Other education,subgroup,0,10,Education,Education,0,0
Beneficiary,2011,benef,11,Miscellaneous goods and services,Miscellaneous,group,4.9,11,Miscellaneous goods and services,Miscellaneous,25.94,15.68
Beneficiary,2011,benef,11.1,Personal care,Personal care,subgroup,2.1,11,Miscellaneous goods and services,Miscellaneous,11.12,6.72
Beneficiary,2011,benef,11.3,Personal effects,Personal effects,subgroup,0.1,11,Miscellaneous goods and services,Miscellaneous,0.53,0.32
Beneficiary,2011,benef,11.4,Insurance,Insurance,subgroup,2,11,Miscellaneous goods and services,Miscellaneous,10.59,6.4
Beneficiary,2011,benef,11.5,Credit services,Credit services,subgroup,0.5,11,Miscellaneous goods and services,Miscellaneous,2.65,1.6
Beneficiary,2011,benef,11.6,Other miscellaneous services,Miscellaneous services,subgroup,0.1,11,Miscellaneous goods and services,Miscellaneous,0.53,0.32
Beneficiary,2011,benef,13,Other expenditure,Interest,group,4.2,13,Other expenditure,Interest,22.24,13.44
Beneficiary,2011,benef,13.1,Interest payments,Interest,subgroup,4.2,13,Other expenditure,Interest,22.24,13.44
Beneficiary,2014,benef,1,Food,Food,group,18,1,Food,Food,94.41,61.77
Beneficiary,2014,benef,1.1,Fruit and vegetables,Fruit & veg,subgroup,2.5,1,Food,Food,13.11,8.58
Beneficiary,2014,benef,1.2,"Meat, poultry and fish",Meat,subgroup,3.1,1,Food,Food,16.26,10.64
Beneficiary,2014,benef,1.3,Grocery food,Grocery food,subgroup,8.4,1,Food,Food,44.06,28.82
